Topic,Fecha,Lineas,FC Ok,NC Flags,AI0 Min,AI0 Max,COUNT Min,COUNT Max,COUNT1 Min,COUNT1 Max,AI1 Min,AI1 Max,EXTPWR Min,EXTPWR Max
528a736b-a589-497a-9e9f-4bb5179d8ff2,2024-07-29,1,true,map[AI0:1 COUNT:1 EXTPWR:1],100.00,100.00,1961.00,1961.00,,,,,12.63,12.63
528a736b-a589-497a-9e9f-4bb5179d8ff2,2024-07-30,6,true,map[AI0:6 COUNT:6 EXTPWR:6],100.00,100.00,1961.00,1961.00,,,,,9.15,15.57
528a736b-a589-497a-9e9f-4bb5179d8ff2,2024-07-31,0,true,map[],,,,,,,,,,
528a736b-a589-497a-9e9f-4bb5179d8ff2,2024-08-01,7,true,map[AI0:7 COUNT:7 EXTPWR:7],100.00,100.00,1961.00,1961.00,,,,,9.53,14.91
528a736b-a589-497a-9e9f-4bb5179d8ff2,2024-08-02,12,true,map[AI0:12 COUNT:12 EXTPWR:12],100.00,100.00,1961.00,1961.00,,,,,2.34,14.47
528a736b-a589-497a-9e9f-4bb5179d8ff2,2024-08-03,4,true,map[AI0:4 COUNT:4 EXTPWR:4],100.00,100.00,1961.00,1961.00,,,,,9.98,14.01
528a736b-a589-497a-9e9f-4bb5179d8ff2,2024-08-04,1,true,map[AI0:1 COUNT:1 EXTPWR:1],100.00,100.00,1961.00,1961.00,,,,,13.20,13.20
528a736b-a589-497a-9e9f-4bb5179d8ff2,2024-08-05,15,true,map[AI0:15 COUNT:15 EXTPWR:15],100.00,100.00,1961.00,1961.00,,,,,10.01,14.45
528a736b-a589-497a-9e9f-4bb5179d8ff2,2024-08-06,5,true,map[AI0:5 COUNT:5 EXTPWR:5],100.00,100.00,1961.00,1961.00,,,,,10.45,13.39
528a736b-a589-497a-9e9f-4bb5179d8ff2,2024-08-07,5,true,map[AI0:5 COUNT:5 EXTPWR:5],100.00,100.00,1961.00,1961.00,,,,,2.32,16.85
528a736b-a589-497a-9e9f-4bb5179d8ff2,2024-08-08,5,true,map[AI0:5 COUNT:5 EXTPWR:5],100.00,100.00,1961.00,1961.00,,,,,10.55,14.02
528a736b-a589-497a-9e9f-4bb5179d8ff2,2024-08-09,1,true,map[AI0:1 COUNT:1 EXTPWR:1],100.00,100.00,1961.00,1961.00,,,,,13.32,13.32
528a736b-a589-497a-9e9f-4bb5179d8ff2,2024-08-10,3,true,map[AI0:3 COUNT:3 EXTPWR:3],100.00,100.00,1961.00,1961.00,,,,,2.29,13.33
528a736b-a589-497a-9e9f-4bb5179d8ff2,2024-08-11,2,true,map[AI0:2 COUNT:2 EXTPWR:2],100.00,100.00,1961.00,1961.00,,,,,12.84,12.93
528a736b-a589-497a-9e9f-4bb5179d8ff2,2024-08-12,2,true,map[AI0:2 COUNT:2 EXTPWR:2],100.00,100.00,1961.00,1961.00,,,,,13.60,13.72
528a736b-a589-497a-9e9f-4bb5179d8ff2,2024-08-13,6,true,map[AI0:6 COUNT:6 EXTPWR:6],100.00,100.00,1961.00,1961.00,,,,,10.25,16.78
528a736b-a589-497a-9e9f-4bb5179d8ff2,2024-08-14,11,true,map[AI0:11 COUNT:11 EXTPWR:11],100.00,100.00,1961.00,1961.00,,,,,11.80,16.75
528a736b-a589-497a-9e9f-4bb5179d8ff2,2024-08-15,6,true,map[AI0:6 COUNT:6 EXTPWR:6],100.00,100.00,1961.00,1961.00,,,,,12.43,15.73
528a736b-a589-497a-9e9f-4bb5179d8ff2,2024-08-16,8,true,map[AI0:8 COUNT:8 EXTPWR:8],100.00,100.00,1961.00,1961.00,,,,,11.78,19.27
528a736b-a589-497a-9e9f-4bb5179d8ff2,2024-08-17,2,true,map[AI0:2 COUNT:2 EXTPWR:2],100.00,100.00,1961.00,1961.00,,,,,15.69,16.28
528a736b-a589-497a-9e9f-4bb5179d8ff2,2024-08-18,3,true,map[AI0:3 COUNT:3 EXTPWR:3],100.00,100.00,1961.00,1961.00,,,,,13.13,13.45
528a736b-a589-497a-9e9f-4bb5179d8ff2,2024-08-19,1,true,map[AI0:1 COUNT:1 EXTPWR:1],100.00,100.00,1961.00,1961.00,,,,,13.06,13.06
528a736b-a589-497a-9e9f-4bb5179d8ff2,2024-08-20,12,true,map[AI0:12 COUNT:12 EXTPWR:12],100.00,100.00,1961.00,1961.00,,,,,11.12,13.76
528a736b-a589-497a-9e9f-4bb5179d8ff2,2024-08-21,8,true,map[AI0:8 COUNT:8 EXTPWR:8],100.00,100.00,1961.00,1961.00,,,,,11.32,18.18
528a736b-a589-497a-9e9f-4bb5179d8ff2,2024-08-22,1,true,map[AI0:1 COUNT:1 EXTPWR:1],100.00,100.00,1961.00,1961.00,,,,,14.70,14.70
528a736b-a589-497a-9e9f-4bb5179d8ff2,2024-08-23,17,true,map[AI0:17 COUNT:17 EXTPWR:17],100.00,100.00,1961.00,1961.00,,,,,2.32,17.02
528a736b-a589-497a-9e9f-4bb5179d8ff2,2024-08-24,2,true,map[AI0:2 COUNT:2 EXTPWR:2],100.00,100.00,1961.00,1961.00,,,,,12.58,14.82
528a736b-a589-497a-9e9f-4bb5179d8ff2,2024-08-25,8,true,map[AI0:8 COUNT:8 EXTPWR:8],100.00,100.00,1961.00,1961.00,,,,,9.62,16.29
528a736b-a589-497a-9e9f-4bb5179d8ff2,2024-08-26,4,true,map[AI0:4 COUNT:4 EXTPWR:4],100.00,100.00,1961.00,1961.00,,,,,13.35,14.27
528a736b-a589-497a-9e9f-4bb5179d8ff2,2024-08-27,12,true,map[AI0:12 COUNT:12 EXTPWR:12],100.00,100.00,1961.00,1961.00,,,,,10.43,18.84
528a736b-a589-497a-9e9f-4bb5179d8ff2,2024-08-28,9,true,map[AI0:9 COUNT:9 EXTPWR:9],100.00,100.00,1961.00,1961.00,,,,,2.26,15.96
528a736b-a589-497a-9e9f-4bb5179d8ff2,2024-08-29,2,false,map[AI0:1 AI1:1 COUNT:2 EXTPWR:2],100.00,100.00,1961.00,1962.00,,,80.86,80.86,13.12,13.46
528a736b-a589-497a-9e9f-4bb5179d8ff2,2024-08-30,7,true,map[AI1:7 COUNT:7 EXTPWR:7],,,1962.00,1962.00,,,46.55,100.00,10.18,12.83
528a736b-a589-497a-9e9f-4bb5179d8ff2,2024-08-31,4,true,map[AI1:4 COUNT:4 EXTPWR:4],,,1962.00,1962.00,,,74.76,92.90,13.26,13.74
528a736b-a589-497a-9e9f-4bb5179d8ff2,2024-09-01,3,true,map[AI1:3 COUNT:3 EXTPWR:3],,,1962.00,1962.00,,,57.31,80.29,11.97,13.58
528a736b-a589-497a-9e9f-4bb5179d8ff2,2024-09-02,16,true,map[AI1:16 COUNT:16 EXTPWR:16],,,1962.00,1962.00,,,13.98,79.02,9.71,17.01
528a736b-a589-497a-9e9f-4bb5179d8ff2,2024-09-03,9,true,map[AI1:9 COUNT:9 EXTPWR:9],,,1962.00,1962.00,,,1.95,36.10,12.54,19.36
